"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"185","andre-iguodala","Golden State Warriors","11/26/16",2016,3,3,14,"shot_n","Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",6,43
"186","andre-iguodala","Golden State Warriors","11/26/16",2016,2,3,50,"shot_n","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-181,183
"187","andre-iguodala","Golden State Warriors","11/25/16",2016,2,10,31,"shot_y","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",-153,72
"188","andre-iguodala","Golden State Warriors","11/25/16",2016,3,2,45,"shot_n","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",187,163
"189","andre-iguodala","Golden State Warriors","11/23/16",2016,3,0,33,"shot_n","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",236,31
"190","andre-iguodala","Golden State Warriors","11/23/16",2016,4,10,49,"shot_n","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",114,232
"191","andre-iguodala","Golden State Warriors","11/23/16",2016,2,9,40,"shot_n","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",177,178
"192","andre-iguodala","Golden State Warriors","11/21/16",2016,1,1,57,"shot_y","Jump Shot","3PT Field Goal",24,"Indiana Pacers",212,124
"193","andre-iguodala","Golden State Warriors","11/21/16",2016,3,2,29,"shot_y","Jump Shot","3PT Field Goal",23,"Indiana Pacers",233,-26
"194","andre-iguodala","Golden State Warriors","11/21/16",2016,3,4,40,"shot_y","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-11
"195","andre-iguodala","Golden State Warriors","11/21/16",2016,2,2,35,"shot_n","Jump Shot","3PT Field Goal",26,"Indiana Pacers",87,247
"196","andre-iguodala","Golden State Warriors","11/21/16",2016,3,1,16,"shot_n","Jump Shot","3PT Field Goal",23,"Indiana Pacers",-233,-6
"197","andre-iguodala","Golden State Warriors","11/19/16",2016,2,11,17,"shot_y","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",212,149
"198","andre-iguodala","Golden State Warriors","11/19/16",2016,4,9,47,"shot_n","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",222,111
"199","andre-iguodala","Golden State Warriors","11/19/16",2016,3,0,0,"shot_n","Jump Shot","3PT Field Goal",40,"Milwaukee Bucks",-99,391
"200","andre-iguodala","Golden State Warriors","11/19/16",2016,2,2,5,"shot_n","Jump Shot","2PT Field Goal",17,"Milwaukee Bucks",140,100
"201","andre-iguodala","Golden State Warriors","11/19/16",2016,2,10,49,"shot_y","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-245,2
"202","andre-iguodala","Golden State Warriors","11/19/16",2016,4,9,19,"shot_n","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-238,95
"203","andre-iguodala","Golden State Warriors","11/18/16",2016,2,11,46,"shot_n","Jump Shot","2PT Field Goal",16,"Boston Celtics",-47,159
"204","andre-iguodala","Golden State Warriors","11/18/16",2016,3,2,19,"shot_n","Jump Shot","3PT Field Goal",25,"Boston Celtics",76,242
"205","andre-iguodala","Golden State Warriors","11/16/16",2016,1,5,40,"shot_y","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-91,239
"206","andre-iguodala","Golden State Warriors","11/16/16",2016,4,9,20,"shot_y","Jump Shot","3PT Field Goal",23,"Toronto Raptors",-237,-11
"207","andre-iguodala","Golden State Warriors","11/13/16",2016,4,7,47,"shot_n","Jump Shot","3PT Field Goal",25,"Phoenix Suns",105,228
"208","andre-iguodala","Golden State Warriors","11/13/16",2016,2,8,10,"shot_n","Jump Shot","3PT Field Goal",25,"Phoenix Suns",189,169
"209","andre-iguodala","Golden State Warriors","11/10/16",2016,2,9,54,"shot_n","Jump Shot","2PT Field Goal",16,"Denver Nuggets",-50,159
"210","andre-iguodala","Golden State Warriors","11/10/16",2016,2,2,58,"shot_n","Jump Shot","3PT Field Goal",26,"Denver Nuggets",181,193
"211","andre-iguodala","Golden State Warriors","11/9/16",2016,2,11,26,"shot_n","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-192,185
"212","andre-iguodala","Golden State Warriors","11/7/16",2016,1,3,1,"shot_n","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-238,7
"213","andre-iguodala","Golden State Warriors","11/7/16",2016,3,4,32,"shot_n","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-232,21
"214","andre-iguodala","Golden State Warriors","11/7/16",2016,1,2,7,"shot_n","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-179,174
"215","andre-iguodala","Golden State Warriors","11/7/16",2016,2,8,8,"shot_n","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-183,188
"216","andre-iguodala","Golden State Warriors","11/4/16",2016,4,11,42,"shot_n","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-238,31
"217","andre-iguodala","Golden State Warriors","11/4/16",2016,2,0,1,"shot_n","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",178,174
"218","andre-iguodala","Golden State Warriors","11/4/16",2016,1,0,1,"shot_y","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",62,241
"219","andre-iguodala","Golden State Warriors","11/4/16",2016,4,10,31,"shot_n","Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",-78,184
"220","andre-iguodala","Golden State Warriors","11/3/16",2016,4,9,43,"shot_n","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,7
"221","andre-iguodala","Golden State Warriors","11/1/16",2016,4,8,33,"shot_y","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-63,239
"222","andre-iguodala","Golden State Warriors","10/30/16",2016,1,2,39,"shot_n","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-156,213
"223","andre-iguodala","Golden State Warriors","10/30/16",2016,4,3,26,"shot_n","Jump Shot","3PT Field Goal",23,"Phoenix Suns",-235,-19
"224","andre-iguodala","Golden State Warriors","10/30/16",2016,2,5,8,"shot_n","Jump Shot","3PT Field Goal",23,"Phoenix Suns",230,33
"225","andre-iguodala","Golden State Warriors","10/28/16",2016,3,6,23,"shot_y","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-227,-5
"226","andre-iguodala","Golden State Warriors","10/28/16",2016,3,5,34,"shot_y","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",96,134
"227","andre-iguodala","Golden State Warriors","10/28/16",2016,4,2,54,"shot_n","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,-1
"228","andre-iguodala","Golden State Warriors","10/28/16",2016,3,5,49,"shot_n","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,3
"229","andre-iguodala","Golden State Warriors","10/25/16",2016,2,9,7,"shot_n","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",228,72
"230","andre-iguodala","Golden State Warriors","10/25/16",2016,2,3,56,"shot_n","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",225,61
"231","andre-iguodala","Golden State Warriors","2/28/17",2016,4,4,20,"shot_n","Jump Shot","3PT Field Goal",26,"Washington Wizards",222,136
"232","andre-iguodala","Golden State Warriors","2/28/17",2016,2,1,44,"shot_n","Jump Shot","3PT Field Goal",23,"Washington Wizards",236,36
"233","andre-iguodala","Golden State Warriors","2/27/17",2016,3,0,0,"shot_n","Jump Shot","3PT Field Goal",49,"Philadelphia 76ers",27,497
"234","andre-iguodala","Golden State Warriors","2/25/17",2016,1,0,57,"shot_n","Jump Shot","2PT Field Goal",8,"Brooklyn Nets",-56,70
"235","andre-iguodala","Golden State Warriors","2/25/17",2016,2,1,39,"shot_y","Jump Shot","2PT Field Goal",19,"Brooklyn Nets",112,154
"236","andre-iguodala","Golden State Warriors","2/25/17",2016,4,9,19,"shot_n","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",225,41
"237","andre-iguodala","Golden State Warriors","2/25/17",2016,1,5,5,"shot_y","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",137,228
"238","andre-iguodala","Golden State Warriors","2/23/17",2016,1,0,5,"shot_n","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",140,213
"239","andre-iguodala","Golden State Warriors","2/23/17",2016,3,3,48,"shot_n","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-155,218
"240","andre-iguodala","Golden State Warriors","2/23/17",2016,4,6,39,"shot_n","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",133,51
"241","andre-iguodala","Golden State Warriors","1/8/17",2016,1,0,2,"shot_n","Layup Shot","2PT Field Goal",3,"Sacramento Kings",28,16
"242","andre-iguodala","Golden State Warriors","12/8/16",2016,2,8,6,"shot_n","Layup Shot","2PT Field Goal",1,"Utah Jazz",0,11
"243","andre-iguodala","Golden State Warriors","11/1/16",2016,3,5,6,"shot_n","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,11
"244","andre-iguodala","Golden State Warriors","12/11/16",2016,4,2,0,"shot_n","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,13
"245","andre-iguodala","Golden State Warriors","11/21/16",2016,1,2,34,"shot_n","Layup Shot","2PT Field Goal",1,"Indiana Pacers",9,7
"246","andre-iguodala","Golden State Warriors","2/13/17",2016,3,3,42,"shot_y","Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,2
"247","andre-iguodala","Golden State Warriors","11/21/16",2016,2,2,10,"shot_n","Layup Shot","2PT Field Goal",1,"Indiana Pacers",12,7
"248","andre-iguodala","Golden State Warriors","1/20/17",2016,1,0,38,"shot_n","Layup Shot","2PT Field Goal",2,"Houston Rockets",4,26
"249","andre-iguodala","Golden State Warriors","1/2/17",2016,2,11,28,"shot_y","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-9,7
"250","andre-iguodala","Golden State Warriors","3/29/17",2016,1,5,24,"shot_n","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-12,-6
"251","andre-iguodala","Golden State Warriors","11/13/16",2016,3,1,54,"shot_n","Layup Shot","2PT Field Goal",1,"Phoenix Suns",-9,8
"252","andre-iguodala","Golden State Warriors","10/28/16",2016,1,3,48,"shot_n","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",6,8
"253","andre-iguodala","Golden State Warriors","3/20/17",2016,2,5,3,"shot_n","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",27,2
"254","andre-iguodala","Golden State Warriors","11/18/16",2016,4,8,27,"shot_n","Layup Shot","2PT Field Goal",2,"Boston Celtics",-22,8
"255","andre-iguodala","Golden State Warriors","3/16/17",2016,4,8,39,"shot_n","Layup Shot","2PT Field Goal",1,"Orlando Magic",-11,13
"256","andre-iguodala","Golden State Warriors","12/7/16",2016,4,8,11,"shot_y","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-20,18
"257","andre-iguodala","Golden State Warriors","2/2/17",2016,3,1,26,"shot_n","Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",4,8
"258","andre-iguodala","Golden State Warriors","11/28/16",2016,3,2,14,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Atlanta Hawks",-235,26
"259","andre-iguodala","Golden State Warriors","11/23/16",2016,4,8,30,"shot_y","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Lakers",78,178
"260","andre-iguodala","Golden State Warriors","12/20/16",2016,2,10,25,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",233,77
"261","andre-iguodala","Golden State Warriors","11/23/16",2016,4,7,54,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-181,174
"262","andre-iguodala","Golden State Warriors","12/17/16",2016,2,8,52,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",64,257
"263","andre-iguodala","Golden State Warriors","2/23/17",2016,2,8,28,"shot_n","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-137,129
"264","andre-iguodala","Golden State Warriors","2/15/17",2016,3,1,3,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",-227,41
"265","andre-iguodala","Golden State Warriors","3/6/17",2016,3,2,23,"shot_y","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",104,131
"266","andre-iguodala","Golden State Warriors","3/29/17",2016,3,1,19,"shot_y","Pullup Jump shot","2PT Field Goal",15,"San Antonio Spurs",64,144
"267","andre-iguodala","Golden State Warriors","3/14/17",2016,1,1,27,"shot_y","Pullup Jump shot","3PT Field Goal",22,"Philadelphia 76ers",228,3
"268","andre-iguodala","Golden State Warriors","12/11/16",2016,4,2,43,"shot_n","Pullup Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",-166,134
"269","andre-iguodala","Golden State Warriors","12/8/16",2016,3,3,41,"shot_y","Pullup Jump shot","2PT Field Goal",17,"Utah Jazz",78,156
"270","andre-iguodala","Golden State Warriors","4/4/17",2016,2,9,35,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",227,62
"271","andre-iguodala","Golden State Warriors","3/31/17",2016,1,4,9,"shot_y","Pullup Jump shot","2PT Field Goal",20,"Houston Rockets",99,174
"272","andre-iguodala","Golden State Warriors","1/29/17",2016,3,0,29,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",79,234
"273","andre-iguodala","Golden State Warriors","1/29/17",2016,3,0,56,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",30,244
"274","andre-iguodala","Golden State Warriors","3/26/17",2016,2,7,17,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Memphis Grizzlies",-235,23
"275","andre-iguodala","Golden State Warriors","3/28/17",2016,3,0,27,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",125,214
"276","andre-iguodala","Golden State Warriors","12/3/16",2016,1,2,43,"shot_y","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",119,144
"277","andre-iguodala","Golden State Warriors","12/3/16",2016,4,11,10,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",-187,198
"278","andre-iguodala","Golden State Warriors","1/22/17",2016,4,3,15,"shot_n","Pullup Jump shot","2PT Field Goal",19,"Orlando Magic",197,23
"279","andre-iguodala","Golden State Warriors","12/1/16",2016,1,3,47,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",-158,203
"280","andre-iguodala","Golden State Warriors","1/16/17",2016,1,0,45,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Cleveland Cavaliers",-232,28
"281","andre-iguodala","Golden State Warriors","11/28/16",2016,1,3,27,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-174,193
"282","andre-iguodala","Golden State Warriors","3/18/17",2016,3,2,41,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",228,61
"283","andre-iguodala","Golden State Warriors","12/30/16",2016,1,1,27,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",-184,174
"284","andre-iguodala","Golden State Warriors","3/29/17",2016,1,0,1,"shot_y","Pullup Jump shot","2PT Field Goal",19,"San Antonio Spurs",169,106
"285","andre-iguodala","Golden State Warriors","11/13/16",2016,2,11,8,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",210,159
"286","andre-iguodala","Golden State Warriors","3/18/17",2016,3,4,7,"shot_y","Pullup Jump shot","2PT Field Goal",17,"Milwaukee Bucks",133,110
"287","andre-iguodala","Golden State Warriors","3/18/17",2016,3,10,8,"shot_y","Pullup Jump shot","2PT Field Goal",21,"Milwaukee Bucks",153,149
"288","andre-iguodala","Golden State Warriors","3/18/17",2016,1,4,19,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-201,164
"289","andre-iguodala","Golden State Warriors","3/18/17",2016,1,5,22,"shot_y","Pullup Jump shot","2PT Field Goal",11,"Milwaukee Bucks",-25,110
"290","andre-iguodala","Golden State Warriors","3/18/17",2016,3,1,45,"shot_n","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",232,-15
"291","andre-iguodala","Golden State Warriors","3/29/17",2016,3,2,1,"shot_y","Pullup Jump shot","2PT Field Goal",20,"San Antonio Spurs",181,95
"292","andre-iguodala","Golden State Warriors","12/8/16",2016,2,8,41,"shot_y","Putback Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1
"293","andre-iguodala","Golden State Warriors","11/19/16",2016,4,3,39,"shot_y","Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1
"294","andre-iguodala","Golden State Warriors","2/11/17",2016,1,4,25,"shot_n","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"295","andre-iguodala","Golden State Warriors","3/16/17",2016,3,5,51,"shot_y","Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"296","andre-iguodala","Golden State Warriors","11/18/16",2016,4,8,25,"shot_y","Putback Layup Shot","2PT Field Goal",2,"Boston Celtics",-20,7
"297","andre-iguodala","Golden State Warriors","10/30/16",2016,4,9,48,"shot_y","Putback Layup Shot","2PT Field Goal",1,"Phoenix Suns",9,8
"298","andre-iguodala","Golden State Warriors","2/15/17",2016,4,9,46,"shot_y","Putback Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,13
"299","andre-iguodala","Golden State Warriors","2/4/17",2016,4,2,35,"shot_y","Reverse Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"300","andre-iguodala","Golden State Warriors","12/7/16",2016,2,9,53,"shot_y","Reverse Dunk Shot","2PT Field Goal",2,"Los Angeles Clippers",19,16
"301","andre-iguodala","Golden State Warriors","2/27/17",2016,3,0,47,"shot_y","Reverse Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"302","andre-iguodala","Golden State Warriors","1/6/17",2016,2,3,28,"shot_y","Reverse Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"303","andre-iguodala","Golden State Warriors","3/14/17",2016,2,0,37,"shot_n","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-7,8
"304","andre-iguodala","Golden State Warriors","2/28/17",2016,2,9,29,"shot_y","Reverse Layup Shot","2PT Field Goal",2,"Washington Wizards",-19,16
"305","andre-iguodala","Golden State Warriors","3/16/17",2016,2,8,3,"shot_y","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"306","andre-iguodala","Golden State Warriors","11/23/16",2016,4,10,2,"shot_y","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"307","andre-iguodala","Golden State Warriors","3/24/17",2016,3,3,28,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1
"308","andre-iguodala","Golden State Warriors","2/1/17",2016,1,5,2,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1
"309","andre-iguodala","Golden State Warriors","3/26/17",2016,3,2,8,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"310","andre-iguodala","Golden State Warriors","12/1/16",2016,1,8,50,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1
"311","andre-iguodala","Golden State Warriors","1/20/17",2016,2,1,28,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1
"312","andre-iguodala","Golden State Warriors","11/16/16",2016,4,11,6,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"313","andre-iguodala","Golden State Warriors","3/16/17",2016,3,1,51,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"314","andre-iguodala","Golden State Warriors","12/28/16",2016,1,0,36,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1
"315","andre-iguodala","Golden State Warriors","3/16/17",2016,2,9,15,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1
"316","andre-iguodala","Golden State Warriors","3/26/17",2016,4,1,43,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"317","andre-iguodala","Golden State Warriors","3/6/17",2016,1,3,28,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",2,2
"318","andre-iguodala","Golden State Warriors","2/11/17",2016,1,2,41,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"319","andre-iguodala","Golden State Warriors","2/10/17",2016,2,0,28,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"320","andre-iguodala","Golden State Warriors","3/14/17",2016,2,8,10,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"321","andre-iguodala","Golden State Warriors","2/10/17",2016,4,4,39,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1
"322","andre-iguodala","Golden State Warriors","3/14/17",2016,3,7,4,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1
"323","andre-iguodala","Golden State Warriors","12/15/16",2016,1,4,13,"shot_y","Running Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1
"324","andre-iguodala","Golden State Warriors","3/18/17",2016,3,6,3,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1
